brand_id,cpg_id,barcode,category,categoryCode,name,topBrand,brandCode
5332fa08e4b03c9a25efd1d8,5332f5f2e4b03c9a25efd0aa,511111903130,,,Frosted Flakes,True,
5f3d6f44be37ce4ddbb1bb3b,5f3d6f44be37ce4ddbb1bb3a,511111715481,Baking,BAKING,test brand @1597861700880,True,TEST BRANDCODE @1597861700880
5f628235be37ce78e6e2efb1,5f628235be37ce78e6e2efb0,511111616696,Baking,BAKING,test brand @1600291381675,True,
58b5988ce4b0857c2ddb7252,5332f709e4b03c9a25efd0f1,511111301028,Beer Wine Spirits,,Henry's Hard Sparkling,False,
5f3ff200be37ce1c81aa1e0b,5f3ff200be37ce1c81aa1e0a,511111115595,Baking,BAKING,test brand @1598026240846,True,
57ebc125e4b0ac389136a33b,559c2234e4b06aca36af13c6,511111302063,Grocery,,Kraft Macaroni & Cheese,False,
5332f7c8e4b03c9a25efd148,5332f5f3e4b03c9a25efd0ae,511111403401,,,Cascadian Farm,True,
57ebc2c8e4b0ac389136a349,559c2234e4b06aca36af13c6,511111901938,Grocery,,Shake N' Bake,False,KRAFT SHAKE 'N BAKE
588ba032e4b02187f85cdadc,559c2234e4b06aca36af13c6,511111401087,Condiments & Sauces,,HP Sauce,False,HP
5f493665be37ce52f8314fca,5f493665be37ce52f8314fc9,511111815891,Baking,BAKING,test brand @1598633573683,True,
5dc0773ea60b873d6b0666ce,5332f5f3e4b03c9a25efd0ae,511111206262,Breakfast & Cereal,,Drumstick™ Cereal,True,DRUMSTICK CEREAL
5da60649a60b87376833e34b,53e10d6368abd3c7065097cc,511111105602,Health & Wellness,,ALEVE® D SINUS & COLD,True,ALEVE D SINUS & COLD
580dff84e4b0f32b2de2137f,559c2234e4b06aca36af13c6,511111601883,Dairy,,Cheez Whiz,False,CHEEZ WHIZ
5fcff305be37ce6d53dfc688,5332fa12e4b03c9a25efd1e7,511111818021,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607463685522,False,TEST BRANDCODE @1607463685522
5d66961cee7f2d201c7281cc,5c4f20b01b4181298aacffc1,511111812449,Magazines,,Test brand1,True,
57d957f2e4b0ac389136a2b4,559c2234e4b06aca36af13c6,511111502371,Frozen,,Cool Whip,False,COOL WHIP
5daf59751dda2c3e1416ae99,5332f5f3e4b03c9a25efd0ae,511111006022,Breakfast & Cereal,,Trix™,True,TRIX
5da60859a60b87376833e352,5d9b4f591dda2c6225a284aa,511111405740,Health & Wellness,,Flintstones™ Vitamins,False,FLINTSTONES
5fb81935be37ce522e165cda,5fb6d381be37ce522e165cbd,511111217695,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Grapefruit,False,ABSOLUT® GRAPEFRUIT
5fb6d726be37ce522e165cc0,5fb6d381be37ce522e165cbd,511111317432,Beer Wine Spirits,BEER_WINE_SPIRITS,Altos®,False,ALTOS
5fb800f1be37ce522e165ccb,5fb6d381be37ce522e165cbd,511111417545,Beer Wine Spirits,BEER_WINE_SPIRITS,Del Maguey® Vida,False,DEL MAGUEY 
5fb80b63be37ce522e165cd1,5fb6d381be37ce522e165cbd,511111917601,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® Black Barrel ,False,JAMESON® BLACK BARREL 
5fb808a1be37ce522e165ccf,5fb6d381be37ce522e165cbd,511111817581,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® ,False,JAMESON
5fb7e62dbe37ce522e165cc3,5fb6d381be37ce522e165cbd,511111217466,Beer Wine Spirits,BEER_WINE_SPIRITS,Monkey 47®,False,MONKEY 47
5fb80d7cbe37ce522e165cd2,5fb6d381be37ce522e165cbd,511111417613,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Original,False,MALIBU
5fb7e962be37ce522e165cc6,5fb6d381be37ce522e165cbd,511111417491,Beer Wine Spirits,BEER_WINE_SPIRITS,Lillet®,False,LILLET
5d642de76d5f3b23d1bc7911,5d5d4fd16d5f3b23d1bc7905,511111705161,Magazines,,Traditional Home,True,511111705161
57c0827de4b0718ff5fcb037,5332f7a7e4b03c9a25efd134,511111902461,Baby,,Antarctica,True,AMP2
5f3d6f44be37ce4ddbb1bb3d,5f3d6f44be37ce4ddbb1bb3a,511111815501,Baking,BAKING,test brand @1597861700940,True,TEST BRANDCODE @1597861700940
5fa1c567be37ce402c4618f0,5fa1c567be37ce402c4618ef,511111717195,Baking,BAKING,test brand @1604437351567,False,TEST BRANDCODE @1604437351567
5332fa03e4b03c9a25efd1d5,53e10d6368abd3c7065097cc,511111603153,,,Fruit Flavored Snacks,True,
5a8c3577e4b07f0a2dac8945,5a734034e4b0d58f376be874,511111404163,Snacks,,Kelsen,False,KELSEN
5da60932a60b87376833e356,53e10d6368abd3c7065097cc,511111405818,Health & Wellness,,ONE A DAY® KIDS AND TEENS,True,511111405818
5da606581dda2c3e1416ae85,53e10d6368abd3c7065097cc,511111605614,Health & Wellness,,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,True,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES
5a5d1ba9e4b0db471c2d0422,5332f709e4b03c9a25efd0f1,511111600404,Beer Wine Spirits,,Colorado Native,True,COLORADO NATIVE
585a9714e4b03e62d1ce0e92,5332f5fbe4b03c9a25efd0ba,511111801528,Beverages,,SoBe,True,SOBE
57ebc026e4b0ac389136a338,559c2234e4b06aca36af13c6,511111502098,Dairy,,Knudsen,False,KNUDSEN
5da608a8a60b87376833e353,53e10d6368abd3c7065097cc,511111105763,Health & Wellness,,MiraLAX® Laxatives,True,511111105763
5fcda47cbe37ce688e08b0c3,5fcda47cbe37ce688e08b0c2,511111317920,Baking,BAKING,test brand @1607312508610,False,
5d66dda06d5f3b6188d4f050,5d5d4fd16d5f3b23d1bc7905,511111005421,Magazines,,Pillsbury Magazine,True,511111005421
585a9637e4b03e62d1ce0e77,53e10d6368abd3c7065097cc,511111501770,Breakfast & Cereal,,Cap'n Crunch,True,CAP'N CRUNCH
5332fa79e4b03c9a25efd226,5332f5ebe4b03c9a25efd0a8,511111602996,,,Mello Yello,True,
5fb82359be37ce522e165ce1,5fb6b608be37ce522e165cb9,511111917762,Grocery,GROCERY,Mrs Baird's ,False,MRS BAIRD'S
592486bfe410d61fcea3d13f,5332f5f6e4b03c9a25efd0b4,511111500667,Personal Care,PERSONAL_CARE,TRESEMME,False,TRESEMME
552ecca1e4b02ff29f99b215,5459429be4b0bfcb1e864082,511111202721,,,Top Care,True,
5a5e3615e4b06ba572cf24ab,5332f5fbe4b03c9a25efd0ba,511111700029,Beverages,,PURE LEAF Iced Tea Beverages,False,PURE LEAF Iced Tea Beverages
5e5ff1f7ee7f2d0b35b2a18e,5d9b4f591dda2c6225a284aa,511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,ONE A DAY® KIDS,True,ONE A DAY KIDS
585a967fe4b03e62d1ce0e80,5332f5fbe4b03c9a25efd0ba,511111801689,Snacks,,Lay's Kettle Cooked,True,
5f513ea1be37ce21f1287c02,5f513ea0be37ce21f1287c01,511111416500,Baking,BAKING,test brand @1599159968998,True,TEST BRANDCODE @1599159968998
5d66dd526d5f3b6188d4f04f,5332f5fbe4b03c9a25efd0ba,511111805410,Beverages,,LIFEWTR,False,LIFEWTR
5d6412f86d5f3b23d1bc7909,5d5d4fd16d5f3b23d1bc7905,511111804994,Magazines,,Eating Well Magazine,True,511111804994
5332f608e4b03c9a25efd0c1,53e10d6368abd3c7065097cc,511111903901,,,Sierra Mist,True,
5c49d161f0276e7719673719,59b96571e4b0bf7c7980588b,511111904731,Baby,,SIMILAC,True,SIMILAC
5da60843a60b87376833e351,5d9b4f591dda2c6225a284aa,511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,Coricidin® HBP,False,CORICIDIN HBP
5f7ba648be37ce23081c528e,5332fa12e4b03c9a25efd1e7,511111716921,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601939016290,True,TEST BRANDCODE @1601939016290
5a5d29fde4b0db471c2d0433,53e10d6368abd3c7065097cc,511111400110,Beauty & Personal Care,,Badedas,True,BADEDAS
54594387e4b0bfcb1e864083,5459429be4b0bfcb1e864082,511111902744,,,Shurfine,True,
585a96d2e4b03e62d1ce0e89,5332f5fbe4b03c9a25efd0ba,511111001607,Beverages,,Pepsi Diet,False,
5332f9fee4b03c9a25efd1d0,5332f5f2e4b03c9a25efd0aa,511111803164,,,Apple Jacks/Cinnamon Jacks,True,
5332fa73e4b03c9a25efd21c,5332f5ebe4b03c9a25efd0a8,511111703051,,,Diet Coke,True,
5fa98944be37ce239d107103,5fa98944be37ce239d1070ff,511111617297,Baking,BAKING,test brand @1604946244876,False,TEST BRANDCODE @1604946244876
5332f7afe4b03c9a25efd13d,5332f7a7e4b03c9a25efd134,511111203483,,,Shock Top,True,
5d540e65a3a018514994f41f,559c2234e4b06aca36af13c6,511111404880,Frozen,,Benihana Frozen Entrees,True,BENIHANA
5daf46261dda2c3e1416ae96,5332f5f3e4b03c9a25efd0ae,511111905967,Dairy,,Mountain High™,True,MOUNTAIN HIGH
585a972de4b03e62d1ce0e96,5332f5fbe4b03c9a25efd0ba,511111001485,Snacks,,Tostitos,True,TOSTITOS
5f9770bfbe37ce03d08a2d86,5f9770bfbe37ce03d08a2d83,511111317081,Baking,BAKING,test brand @1603760319788,True,TEST BRANDCODE @1603760319788
580e015be4b0f32b2de21385,559c2234e4b06aca36af13c6,511111501824,Condiments & Sauces,,Kraft BBQ Sauce,False,
5f5900d4be37ce21f1287c11,5f58fa84be37ce21f1287c0f,511111516569,Baby,BABY,Gerber Baby Food,True,GERBER BABY FOOD
5a8c33f3e4b07f0a2dac8943,5a734034e4b0d58f376be874,511111504139,Grocery,,Pace,False,PACE
5ab1589ae4b0915382df7621,5a734034e4b0d58f376be874,511111204435,Canned Goods & Soups,,Campbell's Slow Kettle,False,CAMPBELLS SLOW KETTLE 
5afda22ee4b03bf01c2a2965,5a734034e4b0d58f376be874,511111304494,Snacks,,Archway,False,ARCHWAY
588b9ff4e4b02187f85cdadb,559c2234e4b06aca36af13c6,511111901099,Condiments & Sauces,,Kraft Salad Dressing,False,
5ec2dde7be37ce5234ec36bb,5d9b4f591dda2c6225a284aa,511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,Bayer® Aspirin,False,BAYER® ASPIRIN
5ff78071be37ce6a424ca0e9,5ff78071be37ce6a424ca0e7,511111818977,Baking,BAKING,test brand @1610055793449,False,TEST BRANDCODE @1610055793449
5ff78071be37ce6a424ca0e8,5ff78071be37ce6a424ca0e7,511111318965,Baking,BAKING,test brand @1610055793411,False,TEST BRANDCODE @1610055793411
5ff78071be37ce6a424ca0ea,5ff78071be37ce6a424ca0e7,511111018988,Baking,BAKING,test brand @1610055793500,False,TEST BRANDCODE @1610055793500
5ff78072be37ce6a424ca0ec,5332fa12e4b03c9a25efd1e7,511111719007,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610055794196,False,TEST BRANDCODE @1610055794196
5ff78071be37ce6a424ca0eb,5ff78071be37ce6a424ca0e7,511111518990,Baking,BAKING,test brand @1610055793537,False,TEST BRANDCODE @1610055793537
5ff789c5be37ce786ba0f6a3,5ff789c5be37ce786ba0f6a2,511111219019,Baking,BAKING,test brand @1610058181548,False,TEST BRANDCODE @1610058181549
5ff77857be37ce58ce50083c,5ff77857be37ce58ce500839,511111718918,Baking,BAKING,test brand @1610053719944,False,TEST BRANDCODE @1610053719944
5ff77858be37ce58ce50083d,5ff77857be37ce58ce500839,511111918929,Baking,BAKING,test brand @1610053719998,False,TEST BRANDCODE @1610053719998
5ff78070be37ce6a424ca0e6,5ff78070be37ce6a424ca0e5,511111118954,Baking,BAKING,test brand @1610055792794,False,
5ff77857be37ce58ce50083b,5ff77857be37ce58ce500839,511111218906,Baking,BAKING,test brand @1610053719869,False,TEST BRANDCODE @1610053719869
5ff77859be37ce58ce500840,5ff77859be37ce58ce50083f,511111618942,Baking,BAKING,test brand @1610053721248,False,
5ff77859be37ce58ce50083e,5332fa12e4b03c9a25efd1e7,511111418931,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610053721033,False,TEST BRANDCODE @1610053721033
5bd200c690fa074576779a16,550b2565e4b001d5e9e4146f,511111004639,Personal Care,PERSONAL_CARE,Depend,False,DEPEND
5fdce9eabe37ce5fa8ba59db,5332fa12e4b03c9a25efd1e7,511111318521,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313322283,False,TEST BRANDCODE @1608313322283
5fdce9e9be37ce5fa8ba59da,5fdce9e9be37ce5fa8ba59d6,511111118510,Baking,BAKING,test brand @1608313321374,False,TEST BRANDCODE @1608313321374
5fdce9e9be37ce5fa8ba59d7,5fdce9e9be37ce5fa8ba59d6,511111518488,Baking,BAKING,test brand @1608313321191,False,TEST BRANDCODE @1608313321191
5fdce9e9be37ce5fa8ba59d9,5fdce9e9be37ce5fa8ba59d6,511111618508,Baking,BAKING,test brand @1608313321301,False,TEST BRANDCODE @1608313321301
5fdce9e9be37ce5fa8ba59d8,5fdce9e9be37ce5fa8ba59d6,511111018490,Baking,BAKING,test brand @1608313321222,False,TEST BRANDCODE @1608313321222
5daf35a8a60b87376833e35d,5332f5f3e4b03c9a25efd0ae,511111005933,Snacks,,Nature Valley™,True,NATURE VALLEY
5f4936ddbe37ce52f8314fdd,5f4936ddbe37ce52f8314fda,511111215981,Baking,BAKING,test brand @1598633693767,True,TEST BRANDCODE @1598633693767
5f4936ddbe37ce52f8314fde,5f4936ddbe37ce52f8314fda,511111715993,Baking,BAKING,test brand @1598633693791,True,TEST BRANDCODE @1598633693791
5fb6b82dbe37ce522e165cbc,5fb6b608be37ce522e165cb9,511111117407,Bread & Bakery,BREAD_AND_BAKERY,Anzio ,False,ANZIO
5d641306a3a018514994f427,5d5d4fd16d5f3b23d1bc7905,511111705000,Magazines,,Family Circle,True,511111705000
55b630f5e4b0d8e685c14222,55b62995e4b0d8e685c14213,511111002598,,,Diet Rite,True,
5db780a6a60b87376833e369,559c2234e4b06aca36af13c6,511111806172,Dairy,,Hershey's Whipped Topping,True,HERSHEY'S WHIPPED TOPPING
5f4936ddbe37ce52f8314fdb,5f4936ddbe37ce52f8314fda,511111515968,Baking,BAKING,test brand @1598633693720,True,TEST BRANDCODE @1598633693720
5332f5f2e4b03c9a25efd0a9,5332f5f2e4b03c9a25efd0aa,511111804048,,,Eggo,True,
5fb2852cbe37ce522e165cb2,5fb2852cbe37ce522e165cae,511111617341,Baking,BAKING,test brand @1605535020671,False,TEST BRANDCODE @1605535020671
592486bee410d61fcea3d12e,53e10d6368abd3c7065097cc,511111200802,Dairy,,IMPERIAL,True,IMPERIAL
57c082a6e4b0718ff5fcb03b,5332f7a7e4b03c9a25efd134,511111502425,,,Modelo Especial,True,
5da606ae1dda2c3e1416ae86,53e10d6368abd3c7065097cc,511111305637,Health & Wellness,,ALEVE® PM NIGHT TIME,True,ALEVE PM NIGHT TIME
5f99f71bbe37ce13da9eade7,5f99f71bbe37ce13da9eade6,511111117124,Baking,BAKING,test brand @1603925787294,True,TEST BRANDCODE @1603925787294
5a8c5e74e4b07f0a2dac8947,5332f5f6e4b03c9a25efd0b4,511111904229,Personal Care,,ApotheCARE Essentials,False,APOTHECARE ESSENTIALS
57e5817ae4b0ac389136a30c,5332f709e4b03c9a25efd0f1,511111902256,Beer Wine Spirits,,Henry's Hard Soda,False,HENRY WEINHARD'S
5ab15392e4b0915382df761d,5a734034e4b0d58f376be874,511111204367,Canned Goods & Soups,,Campbell's Chunky,False,CAMPBELLS CHUNKY 
5e5ff265ee7f2d0b35b2a18f,53e10d6368abd3c7065097cc,511111914051,Health & Wellness,,ONE A DAY® WOMENS,True,ONE A DAY® WOMENS
5f16f536be37ce2b30061e25,5f16f535be37ce2b30061e24,511111415060,Baking,BAKING,test brand @1595340085980,True,TEST BRANDCODE @1595340085980
5332fb83e4b03c9a25efd24a,5332f5f2e4b03c9a25efd0aa,511111502869,,,Town House,True,
5ef38672be37ce02da95b72f,5eebc5412455c97a877ef382,511111515036,Outdoor,OUTDOOR,Kingsford Charcoal,True,KINGSFORD
5daf6baaa60b87376833e364,5332f5f3e4b03c9a25efd0ae,511111206101,Dairy,,Yoplait® Go-GURT®,True,YOPLAIT GO-GURT
5a4d1f06e4b0d5c3fd86b678,5332f5fbe4b03c9a25efd0ba,511111700531,Snacks,,FRITO-LAY,True,FRITO-LAY
57ebc003e4b0ac389136a333,559c2234e4b06aca36af13c6,511111502142,Condiments & Sauces,,Grey Poupon,False,GREY POUPON
5f441280be37ce5dbe9b7c80,5f441280be37ce5dbe9b7c7d,511111915799,Baking,BAKING,test brand @1598296704763,True,TEST BRANDCODE @1598296704763
5ec2dda8be37ce5234ec36ba,5d9b4f591dda2c6225a284aa,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Berroca®,True,BERROCA®
58861c7f4e8d0d20bc42c4f9,5332f5fbe4b03c9a25efd0ba,511111301301,Beverages,,Propel,False,PROPEL
58b59a68e4b0857c2ddb7257,5332f709e4b03c9a25efd0f1,511111700975,Beer Wine Spirits,,Milwaukee's Best Ice,False,MILWAUKEE'S BEST
5332f753e4b03c9a25efd10f,5332f5ebe4b03c9a25efd0a8,511111703778,,,NOS,True,
5a4d250ce4b0d5c3fd86b67b,5332f5fbe4b03c9a25efd0ba,511111400486,Snacks,,SPITZ,True,SPITZ
5d9d0270a60b87376833e347,5332f5fbe4b03c9a25efd0ba,511111405535,Snacks,,IMAGINE,True,IMAGINE
5d658fd1a3a018514994f431,53e10d6368abd3c7065097cc,511111905196,,,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,True,
5f358338be37ce443bf9d55c,5332fa12e4b03c9a25efd1e7,511111215332,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597342520969,True,TEST BRANDCODE @1597342520969
58b599fee4b0857c2ddb7256,5332f709e4b03c9a25efd0f1,511111900986,Beer Wine Spirits,,Steel Reserve Alloy Series,False,
5a5d278de4b0db471c2d042f,5332f709e4b03c9a25efd0f1,511111800156,Beer Wine Spirits,,Tusk & Grain,True,TUSK & GRAIN
5332f7eee4b03c9a25efd15e,5332f709e4b03c9a25efd0f1,511111103370,Beer Wine Spirits,,Redd's Apple Ale,False,REDD'S ALE
5afda18ee4b0c11cfecd49f5,5a734034e4b0d58f376be874,511111104469,Snacks,,Lance,False,LANCE
5a8c363ce4b0ccf165fac9e7,5a734034e4b0d58f376be874,511111104186,Grocery,,Pacific Foods,False,PACIFIC FOODS
5dd557081dda2c1971449a7a,5332f5f3e4b03c9a25efd0ae,511111606376,Dairy,,Yoplait® Dunkers,True,YOPLAIT DUNKERS
5332f774e4b03c9a25efd126,5332f5f3e4b03c9a25efd0ae,511111603641,,,Fiber One,True,
5f4802bdbe37ce0c8303373f,5f4802bdbe37ce0c8303373c,511111415855,Baking,BAKING,test brand @1598554813705,True,TEST BRANDCODE @1598554813705
5a021703e4b00efe02b02a58,5332f5f6e4b03c9a25efd0b4,511111800590,Canned Goods & Soups,,LIPTON Soup,False,LIPTON Soup
5dc2da1fa60b873d6b0666d3,53e10d6368abd3c7065097cc,511111406341,Breakfast & Cereal,,Minions™ Cereal,True,MINIONS CEREAL
5d2f69a6a3a01810a2174aec,5332f5f6e4b03c9a25efd0b4,511111504856,Household,,LOVE HOME AND PLANET,True,LOVE HOME AND PLANET
5f208dafbe37ce7958c59522,5f208daebe37ce7958c59520,511111015185,Baking,BAKING,test brand @1595968943012,True,TEST BRANDCODE @1595968943012
5f2336cfbe37ce7958c5952c,5f036ccc2455c947fde9362f,511111715276,Health & Wellness,HEALTHY_AND_WELLNESS,OneTouch®,True,ONETOUCH
5f3e9172be37ce5a0e01b953,5f3e9172be37ce5a0e01b952,511111015536,Baking,BAKING,test brand @1597935986247,True,TEST BRANDCODE @1597935986248
55a41b88e4b0d0a65b3692f0,559c2234e4b06aca36af13c6,511111902690,Dairy,,Kraft,False,KRAFT
5daf70071dda2c3e1416ae9e,5332f5f3e4b03c9a25efd0ae,511111906124,Breakfast & Cereal,,Basic 4™,True,BASIC 4
5a8c31bfe4b0ccf165fac9e4,5a734034e4b0d58f376be874,511111804116,Canned Goods & Soups,,Wolfgang Puck,False,WOLFGANG PUCK
5f7760f0be37ce1d26d7b7a5,5f7760f0be37ce1d26d7b7a2,511111516842,Baking,BAKING,test brand @1601659120828,True,TEST BRANDCODE @1601659120828
5f99f71bbe37ce13da9eadea,5f99f71bbe37ce13da9eade6,511111317159,Baking,BAKING,test brand @1603925787441,True,TEST BRANDCODE @1603925787441
5a8c378ce4b07f0a2dac8946,53e10d6368abd3c7065097cc,511111704218,Breakfast & Cereal,,The Soulfull Project,True,THE SOULFUL PROJECT
5f493682be37ce52f8314fd0,5332fa12e4b03c9a25efd1e7,511111815945,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633602924,True,TEST BRANDCODE @1598633602924
580dff97e4b0f32b2de21381,559c2234e4b06aca36af13c6,511111901860,Baking,,Dream Whip,False,DREAM WHIP
5f38578fbe37ce5178517ad7,5f38578fbe37ce5178517ad3,511111815457,Baking,BAKING,test brand @1597527951461,True,TEST BRANDCODE @1597527951461
5fd2a0bfbe37ce49eb72c0f0,5fd2a0bfbe37ce49eb72c0ef,511111718123,Baking,BAKING,test brand @1607639231623,False,TEST BRANDCODE @1607639231623
5332fa6be4b03c9a25efd217,5332fa12e4b03c9a25efd1e7,511111903062,,,Brew Pub,True,
5a8f64c6e4b0a2e2844f5695,5a734034e4b0d58f376be874,511111104254,Snacks,,Kjeldsen,False,KJELDSEN
5f493dabbe37ce64d0ae36bd,5f493dabbe37ce64d0ae36ba,511111316046,Baking,BAKING,test brand @1598635435896,True,TEST BRANDCODE @1598635435896
57ebc134e4b0ac389136a33d,559c2234e4b06aca36af13c6,511111602040,Dairy,,Kraft Cheese,False,
5f5bc4f1be37ce17125ac0ea,5f5bc4f1be37ce17125ac0e8,511111316602,Baking,BAKING,test brand @1599849713772,True,TEST BRANDCODE @1599849713773
5fd29591be37ce38bbbefb2a,5332fa12e4b03c9a25efd1e7,511111418092,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607636369405,False,TEST BRANDCODE @1607636369405
5f77274bbe37ce6b592e90bc,5f77274bbe37ce6b592e90b9,511111916727,Baking,BAKING,test brand @1601644363827,True,TEST BRANDCODE @1601644363827
5a8c35dde4b0ccf165fac9e6,5a734034e4b0d58f376be874,511111904175,Grocery,,Pepperidge Farm,False,PEPPERIDGE FARM
5332f760e4b03c9a25efd11a,5332f5ebe4b03c9a25efd0a8,511111803720,,,Honest Tea,True,
5f4802d2be37ce0c83033743,5f4802d2be37ce0c83033742,511111315889,Baking,BAKING,test brand @1598554834882,True,
60074277be37ce360be639ff,60074277be37ce360be639fe,511111919803,Baking,BAKING,test brand @1611088503689,False,TEST BRANDCODE @1611088503689
5332f9f0e4b03c9a25efd1c3,5332f5f2e4b03c9a25efd0aa,511111203278,Snacks,,Pringles,True,
5fb2852cbe37ce522e165cb0,5fb2852cbe37ce522e165cae,511111917328,Baking,BAKING,test brand @1605535020580,False,TEST BRANDCODE @1605535020580
58861c7e4e8d0d20bc42c4e3,5332f709e4b03c9a25efd0f1,511111601395,Beer Wine Spirits,,Miller High Life,False,MILLER HIGH LIFE
585b0b23e4b03e62d1ce0e99,53e10d6368abd3c7065097cc,511111101451,Breakfast & Cereal,,Quaker,False,QUAKER
5332f7ffe4b03c9a25efd16a,5332f7ffe4b03c9a25efd16b,511111703334,,,All Natural,True,
5da608291dda2c3e1416ae8b,53e10d6368abd3c7065097cc,511111705727,Health & Wellness,,Claritin® KIDS,True,511111705727
57d848efe4b0ac389136a2aa,559c2234e4b06aca36af13c6,511111302414,Dairy,,Athenos,False,ATHENOS
5f513ea1be37ce21f1287c03,5f513ea0be37ce21f1287c01,511111916512,Baking,BAKING,test brand @1599159969028,True,TEST BRANDCODE @1599159969028
5f35a0babe37ce6853cff201,5f35a0babe37ce6853cff1fd,511111815389,Baking,BAKING,test brand @1597350074404,True,TEST BRANDCODE @1597350074404
5a5d2c1fe4b06ba572cf24a8,53e10d6368abd3c7065097cc,511111100065,Beauty & Personal Care,,Sedal,True,SEDAL
5d603537a3a018514994f424,5332f5fbe4b03c9a25efd0ba,511111404958,Snacks,,Red Rock Deli Chips,False,RED ROCK DELI
5da607a9a60b87376833e34f,53e10d6368abd3c7065097cc,511111905684,Health & Wellness,,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,True,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB
5f493682be37ce52f8314fcd,5f493682be37ce52f8314fcb,511111915911,Baking,BAKING,test brand @1598633602253,True,TEST BRANDCODE @1598633602253
585a970ee4b03e62d1ce0e91,5332f5fbe4b03c9a25efd0ba,511111301530,Snacks,,Smartfood,True,SMARTFOOD
5f403231be37ce5f78d9ed18,5f403231be37ce5f78d9ed14,511111515685,Baking,BAKING,test brand @1598042673532,True,TEST BRANDCODE @1598042673532
5f7ba932be37ce2f290fb252,5f7ba932be37ce2f290fb251,511111916956,Baking,BAKING,test brand @1601939762881,True,TEST BRANDCODE @1601939762881
58863e1ee4b02187f85cdace,559c2234e4b06aca36af13c6,511111101222,Deli,,Oscar Mayer,False,OSCAR MAYER
5a5d234be4b06ba572cf249f,5332f709e4b03c9a25efd0f1,511111400271,Beer Wine Spirits,,Lech,True,LECH PREMIUM
5d642d946d5f3b23d1bc7910,5d5d4fd16d5f3b23d1bc7905,511111805137,Magazines,,Real Simple,True,511111805137
5fb8292abe37ce522e165ce3,5fb6b608be37ce522e165cb9,511111617785,Grocery,GROCERY,Heiners,False,HEINERS
5d6419346d5f3b23d1bc790e,5d5d4fd16d5f3b23d1bc7905,511111005094,Magazines,,Parents,True,PARENTS
5332fa0ae4b03c9a25efd1dd,5332f5f2e4b03c9a25efd0aa,511111203117,,,Smart Start,True,
5ccb2ece166eb31bbbadccbe,559c2234e4b06aca36af13c6,511111504788,Condiments & Sauces,,The Pioneer Woman,True,PIONEER WOMAN
60074278be37ce360be63a03,5332fa12e4b03c9a25efd1e7,511111319849,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,False,TEST BRANDCODE @1611088504474
5d6419746d5f3b23d1bc790f,5d5d4fd16d5f3b23d1bc7905,511111605102,Magazines,,People en Espanol,True,511111605102
5a5d1fbfe4b0db471c2d0428,5332f709e4b03c9a25efd0f1,511111100294,Beer Wine Spirits,,Hop Valley,True,HOP VALLEY
5f3d6f44be37ce4ddbb1bb3c,5f3d6f44be37ce4ddbb1bb3a,511111215493,Baking,BAKING,test brand @1597861700914,True,TEST BRANDCODE @1597861700914
580dffade4b0f32b2de21384,559c2234e4b06aca36af13c6,511111001836,Beverages,,Yuban Coffee,False,YUBAN
5d6423ffa3a018514994f42c,5d5d4fd16d5f3b23d1bc7905,511111105114,Magazines,,People Magazine,True,511111105114
5f9770bfbe37ce03d08a2d84,5f9770bfbe37ce03d08a2d83,511111617068,Baking,BAKING,test brand @1603760319682,True,TEST BRANDCODE @1603760319682
5f4a7a5dbe37ce2d95e65ca3,5f4a7a5bbe37ce2d95e65c9f,511111516286,Baking,BAKING,test brand @1598716509394,True,TEST BRANDCODE @1598716509394
5f35834dbe37ce443bf9d565,5f35834dbe37ce443bf9d564,511111415343,Baking,BAKING,test brand @1597342541226,True,
592486bfe410d61fcea3d13d,5332f5f6e4b03c9a25efd0b4,511111000679,Personal Care,,TIGI,False,TIGI
5daf3365a60b87376833e35b,5332f5f3e4b03c9a25efd0ae,511111805908,Breakfast & Cereal,,Autumn's Gold™,True,AUTUMN'S GOLD
5a5d2a86e4b06ba572cf24a6,53e10d6368abd3c7065097cc,511111900108,Beauty & Personal Care,,Brooke Bond,True,BROOKE BOND
